ID,Y,MACCS_82,MACCS_103,ECFP_24,ECFP_194,ECFP_363,ECFP_392,ECFP_482,ECFP_549,ECFP_642,ECFP_667,ECFP_910,ECFP_985,EEig01x,EEig03x,EEig01d,EEig02d,BELv4,BEHm1,BEHv3,JhetZ,EEig02x,BEHm3,H-046,EEig03d,nCs,BEHp2,qpmax,X4v,BELm5,TI2,MAXDP,BEHm4,STN,PCD,MPC09,EEig04d,Qpos,BEHm2,T(N..N),RCI,TPSA(NO),Qneg,DECC,VEA1,ESpm06d,Wap,Mor02v,MAXDN,AROM,H6v,EEig04r,T(N..O),Mor19p,BELm3,piPC06,R7v,H4u,RDF050e,GATS1v,Mor19u,H4m,R4u,H5m,MATS2p,R7u,H-051,R3u,Mor29v,H-047,IC4,ARR,MATS3m,Mor29u,nCrs,Mor08m,TIE,GATS1p,H3p,GATS3m,Mor05m,PCR,HATS4u,GATS1e,H8u,RDF095u,TE2,SPI,MATS4m,QXXe,GGI5,RDF020e,RDF070u,Mor07v,Tm,MATS8v,Ms,RDF030e,HATS5u,MATS2m,Mor05u,GGI9,R3v,RDF065p,GATS1m,RDF030m,RDF055e,MATS1p,Mor11u,Mor31u,IC1,Au,D/Dr06,Mor14u,MATS2e,MATS6m,RDF040u,RDF125m,SEigZ,DELS,H2e,HNar,Mor14m,HATS3u,Mor21u,Mor17m,CIC5,Mor20m,RDF040m,ALOGP,IC2,RDF085p,T(O..O),MATS6e,RDF130m,MATS7v,GATS4m,Rww,J3D,FDI,Mor13m,GATS2v,MATS3p,Mor17u,RDF065m,GATS6v,RDF140m,Mor09v,RDF135m,H-052,Mor21v
CHEMBL491358,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709,4.2219999999999995,3.885,3.4819999999999998,1.6269999999999998,4.033,3.5639999999999996,2.07,4.352,3.625,7.0,3.218,4.0,3.7689999999999997,0.706,4.627,1.521,2.423,6.042000000000001,3.324,7.11,61.25,287.0,3.0780000000000003,4.888,3.81,8.0,1.412,95.7,-4.888,1.205,4.6160000000000005,9.025,34117.0,24.031,2.032,0.9570000000000001,0.297,3.452,77.0,1.0270000000000001,1.768,6.518,0.414,2.39,52.419,0.973,2.07,0.647,1.3219999999999998,0.309,0.036000000000000004,1.351,2.0,1.63,-0.031,11.0,5.257000000000001,0.353,-0.035,-0.469,4.0,-2.92,63.181999999999995,0.976,1.236,0.826,-5.48,1.45,0.19899999999999998,0.963,0.8340000000000001,19.546,15.078,17.475,-0.071,598.97,1.771,12.300999999999998,35.008,3.3810000000000002,16.358,0.188,2.2,20.546,0.24100000000000002,0.052000000000000005,-7.939,0.251,0.569,23.394000000000002,0.9640000000000001,9.956,33.823,-0.16,-0.815,1.028,3.6430000000000002,133.128,271.684,1.746,0.053,-0.023,35.283,0.046,1.429,34.773,4.059,1.879,-0.375,0.222,-1.33,0.066,0.617,0.887,9.139,3.875,4.944,12.186,33.0,-0.026000000000000002,0.001,0.175,0.978,22.118000000000002,2.352,0.932,-1.9280000000000002,0.764,-0.08,-1.0859999999999999,23.889,1.025,0.0,-0.596,0.001,6.0,-0.289
CHEMBL491359,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.706,3.918,3.884,3.478,1.625,4.024,3.529,2.055,4.335,3.594,7.0,3.1310000000000002,4.0,3.716,0.706,4.141,1.52,1.911,5.8,3.32,7.11,59.211000000000006,230.0,2.705,4.633,3.75,26.0,1.4080000000000001,90.13,-4.633,1.1520000000000001,4.416,8.885,22581.0,20.289,2.001,0.953,0.19699999999999998,3.353,44.0,0.858,1.7469999999999999,6.369,0.46299999999999997,1.858,39.184,0.884,1.619,0.4,1.2429999999999999,0.201,0.09699999999999999,1.433,2.0,1.706,-0.048,4.0,5.251,0.4,-0.17,-0.449,4.0,-2.7960000000000003,49.066,0.895,1.12,0.946,-4.775,1.489,0.217,0.852,0.672,8.845,13.252,12.702,-0.016,314.892,1.535,9.668,33.524,2.64,14.338,-0.252,2.18,17.635,0.23,0.147,-6.672000000000001,0.095,0.5539999999999999,15.127,0.855,8.305,19.476,-0.131,-0.228,0.956,3.7710000000000004,89.75200000000001,220.949,1.284,0.151,0.42700000000000005,26.623,0.06,1.071,28.521,3.6069999999999998,1.952,-0.36200000000000004,0.29100000000000004,-0.8640000000000001,0.004,0.42200000000000004,0.561,6.984,2.7569999999999997,4.976,7.496,0.0,0.418,0.001,-0.23600000000000002,1.095,15.568,2.166,0.966,-1.412,0.742,-0.203,-0.787,14.732999999999999,0.752,0.0,-1.045,0.002,6.0,-0.15
CHEMBL491360,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.706,3.918,3.884,3.478,1.625,4.025,3.525,2.049,4.335,3.594,7.0,3.1310000000000002,4.0,3.717,0.706,4.151,1.52,1.911,5.805,3.32,7.11,59.211000000000006,230.0,2.705,4.633,3.7510000000000003,29.0,1.412,90.13,-4.633,1.1520000000000001,4.416,8.885,22581.0,19.675,1.993,0.948,0.20199999999999999,3.3539999999999996,46.0,0.8390000000000001,1.742,6.369,0.478,1.83,38.958,0.884,1.6969999999999998,0.395,1.25,0.19399999999999998,0.09699999999999999,1.501,2.0,1.7,-0.126,4.0,5.093999999999999,0.4,-0.153,-0.5329999999999999,4.0,-2.6460000000000004,48.731,0.895,1.1179999999999999,0.919,-4.859,1.489,0.223,0.852,0.7390000000000001,7.547999999999999,13.288,12.702,0.0,302.268,1.535,9.859,30.669,2.983,14.362,-0.252,2.18,19.504,0.245,0.147,-7.1370000000000005,0.095,0.562,17.019000000000002,0.855,8.967,24.735,-0.131,-0.193,1.229,3.7710000000000004,86.28399999999999,220.949,1.317,0.151,0.077,26.954,0.125,1.071,28.291,3.603,1.952,-0.355,0.284,-0.675,-0.065,0.579,0.5479999999999999,7.781000000000001,2.7569999999999997,4.898,8.818,0.0,0.075,0.006999999999999999,0.314,1.07,15.568,2.175,0.9670000000000001,-1.5630000000000002,0.742,-0.18100000000000002,-0.8170000000000001,16.616,1.0979999999999999,0.0,-0.924,0.006999999999999999,6.0,-0.067
CHEMBL491526,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398,3.8369999999999997,3.589,3.161,1.584,3.929,3.409,2.168,4.13,3.4989999999999997,0.0,2.9530000000000003,0.0,3.7430000000000003,0.414,2.667,1.421,5.033,5.712999999999999,3.267,3.5839999999999996,33.260999999999996,65.0,2.5869999999999997,4.109,3.767,3.0,1.406,42.01,-4.109,2.115,4.196000000000001,8.452,7037.0,23.163,1.696,0.9940000000000001,0.237,3.217,65.0,0.545,1.777,5.782,0.225,2.6830000000000003,31.355,1.101,1.719,0.469,1.889,0.249,-0.076,1.125,0.0,1.482,-0.23199999999999998,28.0,4.7589999999999995,0.444,0.07200000000000001,-0.643,0.0,-1.9269999999999998,54.61600000000001,1.13,1.004,0.9690000000000001,-5.216,1.369,0.37200000000000005,1.038,0.314,14.135,12.853,16.601,-0.262,228.692,0.7709999999999999,10.842,18.36,3.662,28.609,-0.205,2.17,18.249000000000002,0.36200000000000004,-0.076,-9.045,0.17800000000000002,0.584,13.644,1.044,5.5489999999999995,16.254,-0.231,-0.813,1.264,3.009,128.083,197.9,1.469,-0.075,0.106,24.467,0.685,1.036,19.848,3.283,1.7730000000000001,-0.496,0.217,-2.063,-0.292,0.9590000000000001,1.2209999999999999,2.583,3.4139999999999997,3.992,5.255,14.0,0.109,3.674,-0.032,1.3,31.644000000000002,2.7760000000000002,0.95,-1.4469999999999998,0.807,0.086,-1.767,12.770999999999999,0.961,5.422999999999999,-0.523,1.041,0.0,-0.905
CHEMBL491527,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398,3.841,3.589,3.161,1.43,3.929,3.412,2.26,4.131,3.469,0.0,3.023,0.0,3.7439999999999998,0.47,2.4290000000000003,1.4180000000000001,4.368,5.617000000000001,3.214,3.5839999999999996,34.372,61.0,2.559,3.676,3.767,0.0,1.4040000000000001,38.77,-3.676,1.9169999999999998,4.167,8.442,5619.0,19.953,1.723,0.995,0.281,3.123,28.0,0.28600000000000003,1.692,5.794,0.198,1.9609999999999999,23.965,0.9990000000000001,1.031,0.418,1.7180000000000002,0.24,-0.08900000000000001,0.851,0.0,1.348,-0.08900000000000001,20.0,4.73,0.48,0.021,-0.36,0.0,-1.5759999999999998,48.24,1.016,0.758,1.02,-4.381,1.419,0.41,0.963,0.308,7.032,10.607999999999999,14.228,-0.201,146.649,0.7709999999999999,8.392999999999999,16.250999999999998,2.7089999999999996,23.504,-0.25,2.31,12.597999999999999,0.39299999999999996,-0.085,-6.667999999999999,0.147,0.565,11.697000000000001,0.966,4.5280000000000005,11.517999999999999,-0.163,0.002,0.968,3.372,82.18700000000001,177.688,0.706,-0.084,0.152,21.763,3.753,0.893,21.005,2.714,1.8,-0.7340000000000001,0.221,-1.42,-0.152,0.7170000000000001,1.045,2.064,4.467,4.188,3.964,14.0,0.153,0.25,0.004,1.208,27.333000000000002,2.585,0.9670000000000001,-1.229,0.831,-0.001,-1.3630000000000002,12.255999999999998,0.909,0.583,-0.7120000000000001,1.618,0.0,-0.711
CHEMBL491528,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398,4.128,3.589,3.2310000000000003,1.598,3.945,3.735,1.5090000000000001,4.232,3.752,0.0,3.16,1.0,3.853,0.414,3.853,1.426,5.176,5.846,3.3480000000000003,7.138999999999999,58.858999999999995,124.0,2.832,4.186,3.863,0.0,1.411,38.77,-4.186,2.1069999999999998,5.043,8.618,27437.0,25.195999999999998,1.69,0.991,0.214,3.5060000000000002,28.0,0.679,1.8780000000000001,6.0760000000000005,0.24600000000000002,2.391,36.416,0.919,1.494,0.601,1.765,0.247,-0.069,0.943,0.0,1.685,-0.017,23.0,5.0969999999999995,0.563,0.051,-0.063,1.0,-2.739,45.055,0.935,1.179,0.948,-5.763999999999999,1.464,0.354,0.887,0.33899999999999997,10.004,11.311,12.479000000000001,-0.191,190.687,0.8059999999999999,9.632,20.108,3.8539999999999996,29.691999999999997,-0.142,2.11,9.969,0.4,-0.062,-9.135,0.185,0.693,16.287,0.89,3.966,12.447000000000001,-0.115,0.38,1.159,3.085,107.48,373.79,1.0759999999999998,-0.061,0.18100000000000002,23.636999999999997,6.754,0.893,21.225,3.0589999999999997,2.0,-0.784,0.247,-1.9080000000000001,-0.168,0.584,1.222,4.593999999999999,4.933,4.082,6.89,14.0,0.182,1.899,0.057999999999999996,1.238,22.128,1.8090000000000002,0.963,-1.817,0.777,0.027999999999999997,-1.5119999999999998,16.554000000000002,0.8290000000000001,2.9589999999999996,-1.202,3.767,2.0,-0.955
CHEMBL491561,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.743,4.303,4.475,3.88,1.626,4.0360000000000005,3.562,2.125,4.501,3.617,7.0,3.4789999999999996,4.0,3.779,1.1640000000000001,4.579,1.521,2.327,5.932,3.322,7.11,68.157,279.0,3.137,5.476,3.8080000000000003,8.0,1.4169999999999998,77.24,-5.476,1.176,4.726,9.637,34301.0,16.114,5.8420000000000005,0.9540000000000001,0.284,3.465,32.0,0.9470000000000001,1.776,6.519,0.529,2.069,59.201,0.718,1.528,0.505,1.501,0.262,0.354,1.6,2.0,1.7990000000000002,-0.099,6.0,5.267,0.353,-0.084,-0.5539999999999999,4.0,-3.1519999999999997,88.225,0.723,1.107,0.715,-4.942,1.489,0.281,0.665,1.214,10.897,15.589,18.451,-0.136,341.461,2.25,8.383,32.364000000000004,3.138,14.669,-0.304,2.67,25.529,0.326,0.46399999999999997,-7.9510000000000005,0.16899999999999998,0.63,16.885,0.626,13.105,38.13,-0.061,-0.247,0.853,3.8360000000000003,87.208,263.221,1.808,0.423,-0.2,25.467,0.07200000000000001,1.929,60.57899999999999,3.721,1.8330000000000002,0.036000000000000004,0.282,-0.816,-0.09699999999999999,0.478,1.044,8.974,4.85,4.904,8.249,0.0,-0.2,0.068,0.581,0.922,23.09,2.3,0.955,-1.614,0.5379999999999999,-0.142,-1.232,13.825,1.183,0.003,-1.236,0.005,6.0,-0.244
CHEMBL491562,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465,3.945,3.585,3.036,1.6369999999999998,4.025,3.78,1.4869999999999999,4.218,3.773,0.0,2.867,0.0,3.841,0.414,3.5210000000000004,1.558,5.466,5.854,3.429,7.138999999999999,79.295,109.0,2.674,4.067,3.843,0.0,1.415,20.31,-4.067,2.148,4.293,8.397,21927.0,27.721999999999998,1.6019999999999999,0.99,0.258,3.446,7.0,0.397,1.943,6.34,0.267,2.235,29.768,0.73,1.3459999999999999,0.446,1.869,0.233,-0.025,0.8440000000000001,0.0,1.933,-0.12,23.0,4.952,0.742,-0.115,-0.37799999999999995,0.0,-2.176,40.145,0.768,1.235,1.374,-5.388,1.629,0.425,0.645,0.57,15.815,9.94,9.5,-0.145,204.387,0.736,5.15,19.833,4.4639999999999995,26.159000000000002,-0.09,2.06,8.916,0.35,-0.023,-7.256,0.171,0.782,15.799000000000001,0.652,4.2410000000000005,14.605,-0.047,0.929,1.105,2.62,103.705,366.25300000000004,0.78,-0.023,-0.081,21.5,2.435,0.39299999999999996,13.824000000000002,2.8480000000000003,2.049,-0.87,0.34299999999999997,-2.263,-0.002,0.603,1.386,2.103,5.8,3.44,9.442,0.0,-0.081,2.697,0.409,1.6030000000000002,21.37,1.8130000000000002,0.9490000000000001,-1.567,0.69,-0.124,-1.754,14.565,1.177,1.179,-1.444,2.7969999999999997,0.0,-1.088
CHEMBL492098,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398,3.95,3.589,3.161,1.7790000000000001,3.935,3.736,1.7990000000000002,4.132,3.748,0.0,3.0869999999999997,0.0,3.801,0.414,3.5610000000000004,1.5419999999999998,5.419,5.954,3.4789999999999996,5.375,50.118,101.0,2.676,5.002,3.806,3.0,1.406,42.01,-5.002,2.135,4.454,8.578,15689.0,26.599,1.703,0.993,0.40399999999999997,3.4389999999999996,65.0,0.9990000000000001,1.882,5.968,0.358,3.158,45.448,1.041,2.495,0.633,1.79,0.445,-0.075,1.273,0.0,1.6769999999999998,0.023,32.0,4.984,0.529,0.08199999999999999,-0.415,0.0,-2.449,61.83,1.067,1.436,0.9890000000000001,-6.15,1.433,0.28600000000000003,0.983,0.6920000000000001,23.432,14.440999999999999,17.401,-0.22699999999999998,439.648,0.889,11.917,33.193000000000005,4.005,27.135,-0.1,2.11,18.692999999999998,0.29,-0.07,-9.952,0.272,0.6759999999999999,17.054000000000002,0.988,5.649,23.399,-0.172,0.493,1.631,3.0239999999999996,173.93900000000002,381.291,1.743,-0.07,0.11900000000000001,35.167,1.44,1.036,21.927,3.7230000000000003,1.882,-0.645,0.22,-2.131,-0.505,0.953,1.401,5.2989999999999995,4.997,4.07,12.690999999999999,14.0,0.121,1.273,0.017,1.2919999999999998,37.692,2.583,0.898,-2.057,0.81,0.085,-2.418,13.988,0.7979999999999999,0.6829999999999999,-1.238,3.427,0.0,-0.9590000000000001
CHEMBL497755,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.508,3.927,3.07,2.943,1.8319999999999999,4.064,3.7460000000000004,1.153,4.072,3.763,6.0,2.872,5.0,3.807,0.414,4.018,1.7109999999999999,9.182,2.44,3.516,6.9510000000000005,90.525,100.0,2.504,3.766,3.802,0.0,1.411,25.61,-3.766,2.818,3.761,7.992000000000001,30907.0,26.546,0.7709999999999999,0.97,0.266,3.287,22.0,0.976,1.9369999999999998,6.31,0.28800000000000003,3.2289999999999996,39.78,1.053,2.63,0.483,1.794,0.23199999999999998,-0.122,1.015,0.0,2.113,-0.017,23.0,5.457000000000001,0.629,-0.151,-0.6920000000000001,0.0,-2.3890000000000002,45.188,1.068,1.641,1.392,-5.4079999999999995,1.597,0.34,1.021,0.47700000000000004,16.885,10.007,7.877999999999999,-0.125,318.48,0.58,8.479,28.469,5.143,34.686,0.25,1.91,24.461,0.28800000000000003,-0.121,-10.284,0.081,0.715,15.219000000000001,1.024,5.019,38.854,-0.107,-1.547,1.371,2.9619999999999997,159.774,368.885,2.322,-0.121,0.42100000000000004,36.624,3.003,0.643,13.144,3.798,2.0869999999999997,-0.235,0.317,-1.895,-0.08199999999999999,0.565,1.101,6.785,7.66,4.1819999999999995,9.436,6.0,0.423,4.499,-0.10800000000000001,1.205,30.717,2.056,0.8640000000000001,-1.939,1.232,-0.158,-1.63,9.695,0.5489999999999999,2.967,-1.9180000000000001,2.005,4.0,-0.7
CHEMBL499722,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206,3.821,3.594,3.5869999999999997,1.8359999999999999,3.865,3.6889999999999996,1.262,4.206,3.7239999999999998,8.0,3.188,14.0,3.803,0.569,6.4239999999999995,1.859,12.325999999999999,5.575,3.55,5.375,60.022,82.0,3.188,6.432,3.823,62.0,1.411,83.14,-6.432,4.098,5.542000000000001,9.016,44406.0,36.063,1.501,0.986,0.8740000000000001,3.486,164.0,2.266,1.964,5.372000000000001,0.376,4.121,78.639,1.0,4.8260000000000005,0.98,1.909,0.731,0.013000000000000001,1.331,4.0,2.154,-0.643,28.0,5.096,0.25,-0.17600000000000002,-1.9869999999999999,6.0,-4.488,142.596,1.026,1.835,1.101,-7.6610000000000005,1.3030000000000002,0.196,0.94,1.8130000000000002,60.621,19.942999999999998,24.965999999999998,-0.012,798.637,0.986,20.336,78.971,6.148,52.887,-0.21600000000000003,2.04,44.963,0.221,0.012,-14.699000000000002,0.282,0.722,32.438,0.945,9.56,80.071,-0.16699999999999998,-2.085,3.378,2.9789999999999996,364.404,627.2130000000001,4.853,0.011000000000000001,-0.10400000000000001,65.4,13.25,1.571,36.597,4.27,1.89,1.021,0.184,-2.983,-0.529,1.632,0.735,10.925,6.535,4.468999999999999,21.933000000000003,94.0,-0.10400000000000001,9.001,0.524,0.978,66.043,3.1860000000000004,0.7979999999999999,-2.375,0.8859999999999999,-0.19699999999999998,-3.05,17.954,0.9279999999999999,14.982000000000001,-0.618,11.745,18.0,-1.203
CHEMBL499825,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206,3.955,3.616,3.574,1.8319999999999999,3.866,3.693,1.365,4.206,3.735,12.0,3.188,14.0,3.803,0.569,6.477,1.861,11.812000000000001,5.8229999999999995,3.5380000000000003,5.375,66.679,80.0,3.188,6.432,3.823,54.0,1.411,83.14,-6.432,3.864,4.649,9.031,44406.0,31.581,1.555,0.985,0.7,3.391,148.0,2.416,1.964,5.39,0.36200000000000004,2.9539999999999997,86.538,1.0,4.763,0.6409999999999999,1.8630000000000002,0.54,0.013000000000000001,1.3219999999999998,4.0,2.102,-0.5589999999999999,28.0,5.209,0.25,-0.15,-2.011,6.0,-4.727,145.33100000000002,1.026,1.37,1.084,-7.5760000000000005,1.331,0.183,0.94,2.435,57.193999999999996,19.692999999999998,24.671999999999997,-0.028999999999999998,610.169,1.042,22.131999999999998,77.35,5.607,57.086000000000006,-0.198,2.04,50.8,0.221,0.012,-15.882,0.242,0.66,32.05,0.945,9.282,85.00299999999999,-0.16699999999999998,-2.5610000000000004,3.597,2.9789999999999996,309.608,592.8240000000001,4.816,0.011000000000000001,-0.133,74.612,8.597999999999999,1.571,37.631,3.815,1.89,0.997,0.16899999999999998,-3.8789999999999996,-0.375,1.5190000000000001,0.36700000000000005,13.804,6.805,4.468999999999999,19.139,86.0,-0.133,16.894000000000002,0.434,0.99,65.39,3.138,0.83,-2.525,0.8859999999999999,-0.151,-3.898,18.092,1.031,10.375,-0.163,8.644,14.0,-1.274
CHEMBL502,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5280000000000005,3.94,3.793,3.1839999999999997,1.656,3.971,3.6189999999999998,1.386,4.019,3.6289999999999996,5.0,3.017,4.0,3.81,0.423,4.712,1.4240000000000002,4.843999999999999,5.937,3.4130000000000003,6.9510000000000005,38.906,137.0,2.5810000000000004,3.4419999999999997,3.8089999999999997,0.0,1.411,38.77,-3.4419999999999997,2.036,3.967,8.689,25383.0,24.24,1.386,0.9840000000000001,0.363,3.45,27.0,0.866,1.9069999999999998,5.825,0.295,2.318,29.215999999999998,0.92,2.2,0.49,1.931,0.37200000000000005,-0.069,1.209,1.0,2.0069999999999997,-0.287,19.0,4.928999999999999,0.387,0.055999999999999994,-0.6859999999999999,3.0,-2.562,48.398,0.9359999999999999,1.1440000000000001,0.955,-4.851,1.32,0.373,0.888,0.7120000000000001,16.868,9.857000000000001,12.089,-0.188,235.27599999999998,0.997,9.931000000000001,28.682,3.647,24.037,-0.192,2.04,29.171,0.39799999999999996,-0.062,-8.517999999999999,0.11699999999999999,0.733,9.515,0.8909999999999999,9.76,28.275,-0.11900000000000001,-1.151,1.321,3.1630000000000003,94.265,273.802,2.517,-0.061,0.155,39.012,1.9909999999999999,0.893,21.84,3.2969999999999997,2.0,0.138,0.301,-1.635,0.069,0.8690000000000001,0.977,6.785,4.57,4.439,6.846,14.0,0.157,2.5869999999999997,0.109,1.232,20.348,2.134,0.9279999999999999,-1.499,0.7709999999999999,0.037000000000000005,-1.203,6.44,0.835,1.7790000000000001,-1.044,0.9329999999999999,4.0,-0.752
CHEMBL502877,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.206,4.0169999999999995,3.745,3.6860000000000004,1.83,3.864,3.628,1.3130000000000002,4.206,3.728,8.0,3.188,8.0,3.803,0.569,5.945,1.818,11.305,5.8020000000000005,3.5380000000000003,5.375,58.122,80.0,3.188,6.292000000000001,3.823,54.0,1.411,65.56,-6.292000000000001,3.835,4.774,9.104,39090.0,36.650999999999996,1.4380000000000002,0.987,0.6779999999999999,3.6210000000000004,148.0,2.17,1.9040000000000001,5.399,0.387,3.3489999999999998,73.296,1.085,4.559,0.743,1.81,0.561,0.006,1.367,4.0,1.993,-0.439,34.0,4.974,0.261,-0.15,-1.153,0.0,-4.5169999999999995,127.639,1.124,1.524,1.1420000000000001,-7.345,1.311,0.19,0.9990000000000001,1.811,44.568000000000005,19.477999999999998,24.066,-0.019,597.4159999999999,1.111,19.442999999999998,67.673,5.644,59.226000000000006,-0.271,2.05,39.835,0.243,0.006,-14.384,0.242,0.669,22.478,1.0070000000000001,9.414,55.201,-0.217,-1.54,3.286,2.8680000000000003,337.26,591.0,4.52,0.006,-0.10800000000000001,57.756,7.6770000000000005,1.571,34.481,3.97,1.886,0.426,0.172,-4.516,-0.519,1.67,0.987,9.87,5.604,4.343,17.237000000000002,86.0,-0.107,7.904,0.439,0.975,62.00899999999999,2.8760000000000003,0.853,-2.4219999999999997,0.883,-0.135,-2.9760000000000004,12.592,0.929,8.24,-0.624,6.406000000000001,10.0,-1.537
CHEMBL5072382,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.545,3.699,3.763,3.2110000000000003,1.6480000000000001,3.945,3.4389999999999996,1.685,3.9789999999999996,3.49,8.0,3.071,4.0,3.654,0.68,3.6919999999999997,1.455,5.438,4.875,3.4019999999999997,5.347,31.774,103.0,2.93,2.303,3.69,0.0,0.831,42.68,-2.303,1.9809999999999999,3.815,8.77,15945.0,83.65899999999999,3.5469999999999997,0.9940000000000001,0.242,3.188,22.0,2.042,1.751,5.72,0.187,2.085,33.52,0.8220000000000001,1.8530000000000002,0.511,1.969,0.305,0.128,0.795,0.0,2.12,-0.813,11.0,5.171,0.207,-0.121,-1.859,2.0,-5.778,62.29,0.826,0.8420000000000001,0.7490000000000001,-5.055,1.281,0.16399999999999998,0.7609999999999999,0.555,9.116,16.362000000000002,15.659,0.003,69.602,0.6940000000000001,19.347,10.533,-3.0269999999999997,12.474,-0.098,2.47,46.093999999999994,0.192,0.198,-7.71,0.17300000000000001,0.665,13.206,0.7040000000000001,17.397000000000002,18.875,-0.12,-0.066,-2.052,3.157,15.13,242.68200000000002,-0.259,0.163,-0.129,23.892,0.0,1.56,36.080999999999996,2.542,1.8619999999999999,-3.3139999999999996,0.146,-0.733,0.606,0.509,0.855,2.026,4.367,4.463,2.822,10.0,-0.10800000000000001,0.0,-0.247,0.6890000000000001,23.475,3.5639999999999996,0.634,-3.034,0.727,-0.18,-1.271,15.443,1.088,0.0,-0.392,0.0,4.0,-1.021
CHEMBL5072428,8.38,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.651,3.99,3.373,2.943,1.785,4.09,3.58,1.26,4.041,3.7089999999999996,18.0,2.8569999999999998,11.0,3.82,0.45,4.854,1.704,8.029,3.5389999999999997,3.497,7.11,78.34899999999999,134.0,2.562,3.536,3.82,4.0,1.4269999999999998,45.15,-3.536,2.062,3.875,8.215,33524.0,29.701999999999998,1.295,0.956,0.341,3.193,28.0,1.6130000000000002,1.88,6.409,0.349,2.636,54.475,0.6990000000000001,3.0410000000000004,0.733,1.8359999999999999,0.35,-0.067,1.15,2.0,2.4,-0.188,9.0,5.563,0.5,-0.036000000000000004,-1.179,4.0,-2.975,50.821000000000005,0.675,1.547,0.705,-5.212000000000001,1.51,0.32,0.612,0.465,24.076999999999998,9.826,11.113,0.024,359.30800000000005,0.611,9.048,37.875,3.833,23.354,-0.028999999999999998,1.97,29.006,0.32,-0.03,-10.705,0.12300000000000001,0.797,21.531,0.474,4.56,41.036,-0.034,-1.9169999999999998,1.804,3.1860000000000004,112.73700000000001,339.15,3.0780000000000003,-0.098,-0.001,32.903,2.5989999999999998,1.183,18.074,3.591,2.044,0.43,0.33399999999999996,-2.089,-0.308,0.375,0.895,10.972999999999999,8.384,4.189,14.032,0.0,0.111,2.151,-0.011000000000000001,0.722,24.244,2.347,0.863,-1.5659999999999998,0.975,-0.107,-2.426,16.625,0.61,1.921,-0.9640000000000001,0.36,2.0,-0.747
