ID,Y,MACCS_144,ECFP_21,ECFP_25,ECFP_45,ECFP_219,ECFP_352,ECFP_452,ECFP_654,ECFP_656,ECFP_680,ECFP_730,ECFP_765,ECFP_873,ECFP_936,EEig01x,HATS3u,BELm4,RDF010m,EEig02x,SPP,piPC10,H2u,Mor31u,H1u,TPSA(Tot),Q2,BEHv3,Mor14u,EEig02d,Mor14m,J,qnmax,TPSA(NO),EEig03x,MAXDN,Mor17v,BELe8,RBN,R1u,R6u,HOMA,BELm3,CIC4,BEHv7,L2v,PCD,RTe,HATS4u,GATS2m,Mor10v,HATS0u,Mor13u,BEHv2,As,EEig05x,Mor29m,BAC,MAXDP,Mor06u,EEig06d,Qtot,T(N..O),H5u,HNar,CIC1,Mor25u,HATS8u,RDF015m,DECC,EEig03d,RCI,HGM,R8u,RDF020m,GATS2v,H4e,BEHm3,Mor06v,Mor07m,SEigv,TE1,H7u,ATS8v,SEigZ,Qneg,Mor17u,HATS7u,EEig08x,BEHm1,QXXm,H-047,nBM,Mor20e,RDF040u,ESpm07d,RDF060u,RDF020e,R1m+,R2u,RDF105v,RDF055m,EEig05d,EEig15d,GGI4,HATS6u,GATS1p,RDF055u,H0e,Rww,Mor15m,T(O..O),GATS2p,ARR,VEA1,Mor04v,Lop,HATS3m,MATS2e,MATS2m,RDF095p,Mor21u,BEHm6,R5u,Mor04u,DP16,Mor20m,Mor12u,HATS5u,IC2,Jhetp,GGI3,GATS1m,H0v,RDF030m,R7u,H3u,R3u,E3v,HATS5m,IDDE,IVDE,RDF100u,X4v,MPC06,EEig04d,EEig04x,Mor27u,Mor18u,R4u,H8u
CHEMBL4077879,5.08,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.586,0.391,1.577,0.751,3.934,1.354,5.688,2.977,0.836,2.276,42.31,2.921,3.394,1.158,3.256,-0.38,1.492,-0.81,42.31,3.555,1.846,-0.567,0.799,6,2.058,1.014,0.752,1.768,0.808,2.775,1.829,39.353,25.227,0.354,0.614,0.567,0.286,0.309,3.798,41.924,3.343,0.162,11,5.353,-3.649,1.847,7.727,10,0.855,1.944,2.462,0.992,0.453,13.257,1.361,2.988,1.411,5.451,0.77,0.464,0.644,1.629,3.462,0.057,4.078,-2.786,23.797,0.605,2.983,0.786,-3.864,-1.523,0.494,2.5,3.947,62.299,17,14,2.206,19.943,9.988,18.26,5.283,0.061,1.909,4.012,6.359,2.383,-0.695,0.853,0.362,0.868,19.14,2.913,19.318,1.03,4,0.664,0.48,3.543,-0.951,0.777,0.084,0.169,0.172,4.68,-1.553,2.864,1.189,0.689,9.436,0.925,-1.353,0.35,3.742,1.243,2.424,0.731,1.186,7.2,1.056,2.744,1.827,0.215,0.064,3.828,1.371,9.442,2.874,65,2.466,3.441,-0.333,-1.8,1.475,0.506
CHEMBL4077921,4.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.339,0.308,1.731,1.124,4.081,1.558,5.383,3.299,1.548,2.343,78.79,4.638,3.524,1.922,3.139,-0.084,1.152,-0.838,78.79,3.699,1.816,-0.326,0.92,10,2.112,1.162,0.776,1.836,0.725,2.797,1.892,34.588,30.701,0.323,0.976,0.366,0.203,1.298,3.676,104.502,3.122,0.042,11,4.322,-3.325,1.957,9.906,163,2.257,1.955,2.596,1.66,0.251,18.412,2.473,2.943,1.404,4.176,0.65,0.913,0.968,2.563,3.575,0.974,4.121,-4.618,34.042,0.725,2.935,1.321,-4.953,-0.975,0.291,2.661,3.871,87.28,16,13,2.272,29.642,9.546,30.949,10.287,0.076,2.088,9.705,11.267,2.496,0.234,0.827,0.336,1.051,29.284,2.992,29.81,1.783,14,0.962,0.387,3.889,-0.22,0.674,0.082,-0.093,-0.089,10.868,-2.153,3.09,1.576,4.458,15.739,0.807,-1.962,0.369,4.459,0.92,1.375,0.936,1.113,5.762,0.841,3.38,2.091,0.226,0.054,4.142,1.233,11.844,3.506,65,2.736,3.519,-0.607,-2.161,1.774,0.477
CHEMBL4077948,6.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617,0.112,1.807,4.125,4.206,1.26,7.441,2.644,-2.639,1.67,87.24,2.37,3.673,-0.212,3.517,-4.396,1.089,-0.81,59,4.124,1.801,0.844,1.066,12,1.878,1.294,-81.017,1.879,0.375,2.968,1.529,88.831,31.459,0.113,1.372,11.627,0.092,-2.328,3.815,20.287,3.43,-0.509,21,5.781,-0.903,2.729,7.422,35,2.224,1.963,2.725,4.434,0.131,36.374,2.287,3.275,0.821,1.923,0.803,5.323,0.89,2.443,3.697,-1.308,-3.069,-4.174,67.763,1.272,3.213,1.768,-3.711,-1.293,0.12,2.917,4.147,50.695,21,19,4.149,31.949,11.018,31.999,29.337,0.092,2.084,4.604,3.742,2.808,0.94,2.244,0.12,0.828,37.913,1.954,32.044,-1.79,57,0.967,0.474,3.918,-1.698,0.74,0.044,-0.114,-0.116,9.658,0.904,3.295,1.642,-3.584,8.778,2.418,-1.79,0.125,4.753,0.957,2.563,0.952,0.827,21.61,1.014,2.657,1.859,0,0.027,4.958,1.316,24.903,5.498,120,3.188,3.633,-2.182,-1.331,1.721,0.705
CHEMBL4078101,4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.302,0.355,1.661,0.978,4.081,1.407,5.852,2.839,1.268,2.137,57.7,4.08,3.503,1.971,3.139,-0.577,1.075,-0.838,57.7,3.677,1.579,-0.277,0.888,6,1.996,1.105,0.978,1.813,0.566,2.797,1.511,41.84,27.679,0.349,0.945,1.209,0.234,0.165,3.736,57.89,3.422,-0.117,2,4.521,-5.239,1.954,9.582,62,1.819,2.104,2.336,1.741,0.222,17.39,2.132,3.038,1.399,4.42,0.489,0.904,0.975,1.755,3.567,0.49,4.361,-3.664,32.2,0.788,2.975,1.071,-4.791,-1.028,0.271,2.583,3.905,52.166,18,13,2.677,25.638,9.645,18.312,10.131,0.095,2.016,6.701,2.787,2.662,0.081,1,0.399,1.096,10.941,2.935,18.021,1.697,6,0.989,0.4,3.779,1.634,0.352,0.077,-0.042,-0.042,5.11,-1.969,2.914,1.55,9.113,14.728,1.025,-2.083,0.423,4.507,0.824,0.938,0.991,1.072,4.225,0.662,2.891,2.093,0.164,0.057,4.134,1.038,11.949,3.66,79,2.746,3.518,-0.637,-2.406,1.658,0.449
CHEMBL4078343,6.33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.328,0.166,1.607,3.378,3.941,1.09,6.151,2.162,-2.104,1.46,42.68,1.493,3.593,-1.503,3.026,-3.405,1.087,-0.81,42.68,3.73,2.002,0.528,0.837,6,1.716,1.034,-80.243,1.883,0.654,2.797,0.743,47.923,28.827,0.194,0.901,8.715,0.111,-2.419,3.821,4.941,3.423,-0.325,2,4.343,-2.321,2.148,5.032,19,1.434,2.104,2.434,3.048,0.109,25.545,2.209,2.921,0.821,2.685,0.679,3.424,0.915,1.804,3.624,-1.355,-2.193,-3.301,47.879,0.817,2.951,0.893,-2.516,-0.994,0.118,2.826,3.914,15.874,18,14,3.936,23.262,9.558,15.241,21.21,0.113,1.932,0.335,2.516,2.605,0.144,1.16,0.115,0.937,17.232,1.981,17.956,-1.063,10,0.921,0.4,3.801,-1.046,0.352,0.045,0.076,0.075,2.33,-0.184,2.911,1.436,-0.375,6.269,1.777,-0.781,0.171,4.465,0.87,0.938,0.891,0.759,11.291,0.861,2.391,2.35,0,0.021,4.31,1.038,5.812,3.785,77,2.748,3.603,-1.174,-0.646,2.032,0.705
CHEMBL4078982,5.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.302,0.367,1.582,1.026,3.677,1.379,5.204,3.323,1.29,2.219,41.57,2.37,3.33,2.475,3.038,0.35,1.524,-0.81,41.57,3.447,1.568,-0.543,0.716,9,2.063,1.159,0.979,1.744,0.83,2.789,1.93,22.11,27.936,0.319,0.996,0.587,0.247,1.129,3.521,47.088,2.885,-0.134,21,4.418,-4.03,1.77,5.766,22,1.535,1.886,2.661,1.423,0.279,15.431,1.818,2.782,1.399,4.701,0.602,0.774,1.02,1.8,3.415,-0.335,2.731,-2.786,20.805,0.508,2.535,0.786,-2.883,-1.951,0.316,1.976,3.901,55.437,11,7,1.559,26.453,9.446,21.402,8.744,0.083,2.227,6.223,4.597,1.867,-0.623,0.867,0.422,1.009,17.77,2.882,22.505,1.13,6,1.034,0.261,3.507,0.173,2.328,0.062,-0.044,-0.043,5.669,-1.784,2.899,1.564,5.279,11.134,0.349,-2.522,0.42,4.338,1.223,0.875,0.928,0.967,4.122,0.746,3.092,2.121,0.222,0.045,3.754,1.293,11.195,2.785,49,2.675,3.423,-0.289,-2.277,1.569,0.341
CHEMBL4079843,9.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4.545,0.19,1.277,2.017,4.028,0.786,6.846,1.966,-1.685,1.444,39.44,0.678,3.384,-1.051,3.089,-3.285,1.454,-0.363,39.44,3.959,2.197,0.641,0.579,3,1.737,0.577,-80.206,1.568,0.434,2.566,0.761,38.577,22.301,0.21,0.682,5.873,0.169,-1.592,3.797,4.576,3.395,-0.421,17,4.632,-0.657,2.394,3.334,0,0.879,1.886,1.556,3.051,0.137,29.598,1.512,2.957,0.821,4.215,0.482,3.312,0.749,1.14,3.736,-1.066,-1.572,-2.584,20.77,0.257,2.791,2.226,-1.667,0.15,0.091,2.5,6.842,19.005,9,14,2.531,8.198,9.854,7.735,5.656,0.631,1.783,0,1.4,2.665,-0.675,1.551,0.114,0.621,6.136,2.138,14.026,-1.042,10,0.689,0.5,3.768,-1.507,0.65,0.188,0.004,-0.036,0,-0.456,2.976,1.228,-3.467,1.93,1.904,-0.165,0.223,4.193,1.289,1.375,0.485,1.004,9.569,0.472,1.684,1.614,0,0.037,3.971,1.495,0,2.555,71,2.825,3.515,-0.862,-0.653,1.431,0.244
CHEMBL4080020,5.03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.302,0.359,1.741,1.143,3.941,1.379,5.742,3.62,1.592,2.394,44.81,3.588,3.558,2.648,3.061,0.088,1.023,-0.81,44.81,3.677,1.571,-0.27,0.958,8,2.141,1.078,0.975,1.88,0.7,2.813,3.679,44.34,31.034,0.353,0.931,0.665,0.199,0.949,3.803,105.038,3.424,-0.132,2,4.539,-5.914,2.341,9.173,42,1.768,2.096,2.762,1.847,0.259,20.768,2.414,3.038,1.403,4.09,0.674,0.974,0.962,2.681,3.624,0.513,3.768,-3.225,32.887,1.01,3.028,0.929,-4.587,-1.389,0.299,2.833,3.905,118.98,22,13,3.18,33.576,9.636,26.327,10.963,0.067,2.186,8.793,7.343,2.673,0.451,1.24,0.292,1.041,30.861,2.878,21.769,1.456,6,0.977,0.375,3.599,-0.891,0.335,0.067,-0.028,-0.028,9.03,-2.581,3.034,1.444,3.573,14.249,1.014,-2.421,0.327,4.328,0.808,0.938,0.941,1.141,5.189,0.924,4.047,2.314,0.194,0.046,4.375,1,19.923,4.081,78,2.758,3.606,-0.493,-2.667,1.913,0.707
CHEMBL4080179,4.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.339,0.334,1.694,0.993,4.081,1.558,5.426,3.258,1.449,2.319,78.79,4.638,3.498,1.537,3.139,-0.49,1.211,-0.838,78.79,3.699,1.821,-0.15,0.812,8,2.095,1.211,0.775,1.787,0.731,2.797,2.772,32.346,29.539,0.339,0.974,0.537,0.227,0.542,3.673,87.313,3.125,0.04,11,4.313,-4.052,1.954,9.906,139,2.068,1.952,2.336,1.59,0.215,16.638,2.228,2.943,1.404,4.589,0.539,0.866,0.967,2.219,3.567,0.525,4.244,-4.618,34.085,0.882,2.899,1.321,-4.953,-0.747,0.316,2.621,3.872,104.159,16,13,2.628,32.501,9.546,29.288,9.757,0.083,2.056,5.119,8.351,2.494,0.08,0.827,0.415,1.067,21.282,2.978,25.955,1.72,14,0.962,0.414,4.438,-0.712,0.704,0.082,-0.106,-0.103,7.481,-1.656,2.941,1.551,1.474,12.648,1.046,-1.189,0.391,4.483,0.937,1.375,0.949,1.106,4.603,0.837,3.209,2.003,0.178,0.058,4.06,1.277,19.12,3.152,63,2.736,3.518,-0.692,-1.802,1.69,0.247
CHEMBL4080466,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.585,0.378,1.679,1.015,3.784,1.354,5.116,3.074,1.618,2.2,45.55,3.452,3.44,1.758,3.256,0.981,1.3,-0.81,45.55,3.54,1.801,-0.797,0.941,7,2.042,1.064,0.623,1.833,1.139,2.797,2.425,25.399,30.22,0.446,0.718,0.514,0.22,1.565,3.616,64.946,3.372,0.144,18,5.296,-2.899,1.962,7.56,38,1.637,1.899,3.007,1.005,0.267,18.595,1.763,3.088,1.411,4.525,0.703,0.667,0.78,2.241,3.452,0.305,3.547,-3.225,28.325,0.727,2.784,0.929,-3.78,-1.984,0.272,2.48,3.945,81.151,17,8,2.211,24.446,10.041,28.083,7.559,0.074,2.134,4.13,7.016,2.434,-0.424,0.964,0.35,1.008,26.476,2.94,22.1,0.733,4,0.814,0.222,3.42,-0.723,0.795,0.11,0.097,0.097,6.877,-1.822,2.894,1.705,3.173,11.004,0.26,-2.382,0.445,3.828,1.066,2.486,0.837,1.075,10.866,0.734,2.982,2.221,0.243,0.067,3.734,1.44,13.625,3.728,68,2.694,3.441,0.32,-1.59,2.086,0.853
CHEMBL4081393,5.09,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.585,0.314,1.706,0.983,3.94,1.354,5.476,3.124,0.896,2.374,42.31,3.172,3.525,1.802,3.256,-0.083,1.291,-0.81,42.31,3.584,1.83,-0.696,0.941,10,2.11,1.18,0.752,1.883,0.778,2.891,1.809,45.169,28.228,0.319,0.636,0.288,0.236,0.985,3.803,76.133,3.441,0.161,12,5.342,-5.481,2.002,8.481,18,1.219,1.953,2.538,1.39,0.375,16.693,1.806,3.075,1.411,4.35,0.857,0.71,0.666,2.259,3.535,-0.853,4.169,-2.786,27.182,0.771,2.986,0.786,-4.241,-1.676,0.386,2.832,3.946,81.958,17,15,2.112,29.75,10.025,27.098,7.957,0.095,1.891,4.113,3.688,2.434,0.063,0.933,0.34,0.857,21.586,2.896,29.218,1.088,4,0.686,0.4,3.402,-1.38,0.86,0.074,0.192,0.195,6.415,-1.804,3.058,1.167,0.901,13.003,0.632,-2.16,0.266,4.086,1.133,2.549,0.724,1.326,8.541,1.035,3.157,1.895,0.224,0.071,4.022,1.255,14.416,3.586,68,2.559,3.54,-0.495,-1.819,1.625,0.695
CHEMBL4081930,5.09,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.513,0.489,1.5,0.658,4.233,1.204,6.615,2.819,0.79,2.052,58.97,2.318,3.403,0.698,3.79,-0.211,1.606,-0.57,58.97,3.612,1.972,-0.719,0.608,4,1.96,0.776,0.764,1.677,0.449,2.583,2.957,27.326,24.244,0.519,0.803,0.813,0.326,0.395,3.562,48.435,3.226,0.024,20,4.991,-2.222,2.023,5.581,25,0.813,1.881,1.92,0.56,0.294,13.191,1.669,2.976,1.416,5.796,0.481,0.494,0.857,1.495,3.381,-0.212,4.47,-3.74,16.423,0.491,2.189,1.036,-2.791,-1.472,0.287,2.326,3.967,89.761,4,9,1.578,9.694,10.233,6.26,4.148,0.12,2.172,1.975,7.729,2.665,-0.687,0.983,0.316,0.776,15.34,3.021,15.593,0.786,14,0.887,0.261,4.019,-0.683,1.292,0.083,0.076,0.073,4.136,-1.155,2.845,1.049,2.438,6.64,0.578,-0.604,0.381,4.471,1.47,2.271,0.754,0.973,5.509,0.623,2.251,1.971,0.113,0.078,4.297,1.51,10.592,2.751,79,2.831,3.382,-0.293,-1.183,1.606,0.268
CHEMBL4082300,8.66,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4.579,0.18,1.294,1.806,4.056,1.114,6.997,1.898,-1.621,1.435,63.23,1.346,3.449,-1.002,3.639,-2.718,1.463,-0.557,63.23,3.997,2.326,0.712,0.674,3,1.728,0.597,-80.243,1.612,0.422,2.647,0.76,39.957,22.84,0.215,0.822,5.858,0.163,-1.629,3.783,5.301,3.395,-0.296,18,4.856,-0.899,2.537,4.606,16,1.035,1.89,1.512,3.153,0.129,21.888,1.648,3.089,0.821,4.111,0.469,2.685,0.845,1.323,3.516,-0.985,-1.855,-4.741,27.86,0.296,2.689,1.226,-2.303,0.235,0.098,2.642,3.954,17.791,9,15,2.45,8.776,10.487,7.929,6.079,0.16,1.721,0,1.426,2.799,-0.342,1.591,0.116,0.779,6.29,2.181,15.654,-1.256,10,0.838,0.48,3.818,-1.341,0.832,0.084,-0.004,-0.019,0,-0.451,2.851,1.338,-3.29,2.994,1.497,-0.275,0.235,4.261,1.288,1.625,0.715,0.825,10.326,0.493,1.659,1.591,0,0.031,4.35,1.478,0,2.302,76,2.961,3.557,-0.845,-0.708,1.488,0.261
CHEMBL4082669,4.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.339,0.311,1.717,1.06,4.081,1.558,5.394,2.767,1.367,2.136,78.79,4.638,3.511,1.396,3.139,-0.349,1.18,-0.838,78.79,3.699,1.818,-0.333,0.825,9,1.997,1.153,0.777,1.814,0.728,2.797,1.403,33.477,28.678,0.328,0.975,0.549,0.225,0.668,3.675,68.407,3.123,0.349,11,4.317,-3.258,1.956,9.906,151,1.858,1.953,2.466,1.542,0.224,17.234,2.327,2.943,1.404,4.172,0.57,0.902,0.968,1.866,3.572,0.735,4.295,-4.618,33.241,0.837,2.863,1.321,-4.953,-0.925,0.334,2.65,3.871,55.505,16,13,2.647,23.098,9.546,26.844,10.155,0.062,2.008,5.363,6.322,2.495,0.103,0.827,0.393,1.058,19.12,2.972,27.881,1.658,14,0.962,0.4,4.164,0.086,0.689,0.077,-0.099,-0.096,8.104,-1.878,3.02,1.537,5.849,15.942,0.979,-1.915,0.387,4.495,0.928,1.375,0.942,1.047,5.173,0.806,2.537,1.976,0.183,0.056,4.066,1.255,12.938,3.329,64,2.736,3.518,-0.577,-2.021,1.674,0.791
CHEMBL4083301,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617,0.121,1.793,3.895,4.279,1.288,7.459,2.671,-2.29,1.682,81.25,3.138,3.672,-0.101,3.517,-4.363,1.162,-0.838,53.01,4.124,1.802,0.873,1.043,10,1.887,1.344,-81.031,1.844,0.519,3.014,1.551,83.374,32.025,0.119,1.341,11.186,0.094,-3.146,3.833,14.618,3.461,-0.519,30,5.799,-1.452,2.78,8.373,62,2.216,1.925,2.586,4.416,0.14,36.836,2.118,3.275,0.821,2.011,0.868,5.576,0.883,2.501,3.696,-0.988,-2.97,-3.659,85.626,1.17,3.208,1.661,-4.187,-0.896,0.129,3.122,4.147,49.213,24,19,5.152,37.669,11.028,28.704,30.326,0.097,2.095,1.72,4.438,2.812,1.013,2.284,0.12,0.852,35.134,1.936,30.253,-1.663,14,0.96,0.486,3.932,-1.662,0.797,0.044,-0.111,-0.108,6.963,0.454,3.25,1.67,-1.906,6.679,2.639,-0.634,0.125,4.749,1.01,2.938,0.948,0.836,23.232,1.079,2.791,1.896,0,0.027,4.558,1.419,12.602,5.391,122,3.227,3.634,-2.139,-0.611,1.738,0.539
CHEMBL4083836,5.77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.302,0.337,1.721,1.188,3.934,1.379,5.389,3.34,1.441,2.308,41.57,2.713,3.513,2.233,3.038,-0.305,1.184,-0.81,41.57,3.677,1.571,-0.341,0.936,11,2.106,1.206,0.975,1.875,0.546,2.863,4.303,43.815,31.902,0.336,0.938,0.732,0.194,1.312,3.801,95.911,3.38,-0.003,6,4.514,-5.969,1.881,7.553,24,1.704,2,2.767,2.215,0.337,18.377,2.151,2.987,1.403,4.19,0.896,0.902,0.958,2.134,3.521,-0.267,3.615,-2.786,26.617,1.529,2.94,0.786,-3.777,-1.444,0.353,2.774,3.903,130.151,16,13,2.662,33.8,9.537,28.344,10.207,0.061,2.167,4.085,5.588,2.424,0.244,1.098,0.286,0.951,25.48,2.86,27.729,1.018,6,0.97,0.4,3.513,-0.988,0.615,0.06,0.008,0.009,8.802,-2.535,3.039,1.423,2.162,12.144,0.68,-2.942,0.308,4.502,0.986,1.063,0.878,1.11,5.143,1.128,3.416,2.212,0.197,0.044,4.28,1.095,20.412,3.612,64,2.675,3.424,-0.158,-2.942,1.777,0.883
CHEMBL4084007,4.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.302,0.382,1.623,1.055,3.785,1.379,5.403,3.488,1.665,2.301,44.81,3.245,3.35,2.37,3.089,0.593,1.274,-0.81,44.81,3.677,1.569,-0.429,0.808,6,2.103,1.052,0.977,1.749,0.896,2.797,1.44,22.178,29.69,0.466,0.991,0.555,0.224,1.246,3.605,50.047,3.365,-0.108,11,4.477,-3.687,1.844,7.386,38,1.904,1.946,2.702,1.249,0.197,18.52,1.799,3.038,1.4,4.526,0.528,0.855,1.038,2.435,3.426,0.153,2.828,-3.225,27.881,0.279,2.827,0.929,-3.693,-1.518,0.125,2.234,3.902,59.506,16,7,2.215,29.531,9.619,27.594,9.743,0.081,2.292,4.752,3.378,2.652,-0.506,1.129,0.367,1.099,15.72,2.901,18.944,1.249,6,1.062,0.231,3.651,0.351,0.757,0.076,-0.087,-0.088,5.145,-2.002,2.875,1.745,5.155,11.98,0.351,-2.736,0.481,4.304,0.964,1,0.988,1.005,5.351,0.475,3.311,2.286,0.279,0.045,3.97,1.347,11.799,3.422,65,2.713,3.427,-0.028,-2.041,2.08,0.31
CHEMBL4084286,5.21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.594,0.355,1.524,0.816,4.459,1.908,7.493,3.441,1.097,2.326,63.3,4.424,3.512,0.867,3.807,-0.548,1.512,-0.707,63.3,4.105,5.915,-0.83,0.767,7,2.049,0.891,0.738,1.715,0.531,2.75,4.022,39.047,28.508,0.366,0.534,0.76,0.269,0.179,3.66,159.514,3.38,-0.158,46,5.15,-2.8,1.943,8.19,25,0.964,1.81,2.089,0.563,0.319,15.354,2.302,3.174,1.417,4.851,0.597,0.755,0.667,2.593,3.485,-0.064,5.973,-8.06,22.659,0.504,2.913,2.036,-4.095,-1.85,0.286,2.664,4.019,202.829,5,12,1.248,11.069,10.865,17.449,4.238,0.138,2.157,4.615,8.964,2.377,0.424,1.678,0.329,0.732,16.673,3.482,27.573,0.776,14,0.679,0.379,4.346,-0.728,1.817,0.125,0.339,0.401,5.059,-1.059,3.067,1.153,5.362,11.021,0.277,-0.803,0.381,4.157,1.374,2.326,0.656,1.082,8.247,0.72,3.002,1.951,0.16,0.11,4.505,1.698,10.369,3.331,101,2.963,3.465,-0.051,-1.762,1.61,0.206
CHEMBL4084335,5.08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.302,0.315,1.663,1.085,3.94,1.379,5.599,3.131,1.519,2.308,41.57,2.964,3.504,2.247,3.075,-0.081,1.235,-0.81,41.57,3.677,1.586,-0.421,0.93,10,2.073,1.134,0.975,1.851,0.464,2.869,1.754,43.157,29.07,0.362,0.938,0.998,0.213,0.983,3.801,80.443,3.424,-0.097,7,4.518,-5.741,1.977,8.307,22,1.264,2,2.354,1.615,0.341,17.616,1.98,3.038,1.404,4.28,0.845,0.841,0.958,2.185,3.529,0.138,3.922,-2.786,27.257,0.617,2.977,0.786,-4.154,-1.542,0.331,2.86,3.903,79.077,16,14,2.045,21.776,9.594,21.57,9.614,0.093,1.94,5.673,5.681,2.559,0.127,1.098,0.34,0.951,19.595,2.91,27.953,1.282,6,0.97,0.4,3.531,-0.3,0.787,0.07,0.008,0.009,7.835,-1.656,3.067,1.287,6.068,13.985,0.814,-2.682,0.323,4.646,1.019,1.063,0.878,1.194,3.534,0.928,3.228,2.018,0.223,0.057,4.307,1.095,13.228,3.43,66,2.675,3.583,-0.578,-2.799,1.774,0.63
CHEMBL4084930,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.339,0.444,1.512,0.937,3.699,1.26,4.558,2.766,1.369,2.044,49.77,2.234,3.355,1.661,2.943,0.171,1.51,-0.81,49.77,3.521,1.805,-0.481,0.752,7,1.963,0.931,0.637,1.764,0.875,2.682,1.144,18.398,26.913,0.498,1.038,0.762,0.258,0.829,3.607,35.773,2.723,0.016,11,4.222,-2.197,1.546,5.45,25,1.515,1.881,2.611,0.998,0.19,15.11,1.719,2.829,1.404,5.249,0.429,0.629,1.056,1.89,3.373,0.647,2.652,-3.301,19.032,0.6,2.559,0.893,-2.725,-1.266,0.214,2,3.868,38.009,11,7,1.92,23.219,9.335,10.855,7.101,0.069,2.088,2.59,1.345,1.772,-0.784,0.684,0.318,0.872,13.611,2.927,21.285,0.927,14,1.064,0.273,3.436,0.201,0.819,0.075,-0.179,-0.18,2.493,-2.085,2.764,1.542,4.489,11.313,0.496,-1.777,0.473,4.007,1.202,1.125,0.81,0.924,5.346,0.588,2.765,2.256,0.187,0.032,4.011,1.322,15.053,2.709,37,2.494,3.116,-0.402,-2.134,1.941,0.356
CHEMBL4085625,5.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.585,0.361,1.659,0.944,3.784,1.354,5.186,3.1,1.527,2.198,45.55,3.452,3.405,1.763,3.256,0.736,1.349,-0.81,45.55,3.541,1.804,-0.904,0.892,6,2.028,1.071,0.623,1.803,1.167,2.775,1.296,24.305,29.64,0.509,0.714,0.897,0.222,1.14,3.611,50.467,3.37,0.169,18,5.292,-2.802,1.946,7.56,34,1.659,1.895,2.893,0.817,0.251,17.446,1.667,3.088,1.411,4.933,0.606,0.662,0.776,2.383,3.432,0.206,3.806,-3.225,27.793,0.348,2.886,0.929,-3.78,-2.279,0.256,2.48,3.945,59.844,17,8,2.107,23.815,10.041,28.058,7.494,0.079,2.121,4.634,3.306,2.433,-0.6,0.964,0.368,1.013,16.122,2.938,20.202,0.68,4,0.81,0.231,3.449,-0.249,0.813,0.106,0.091,0.091,5.849,-1.664,2.894,1.786,4.913,11.059,0.382,-1.727,0.508,3.78,1.087,2.486,0.841,1.048,10.453,0.699,2.856,2.185,0.252,0.055,3.752,1.459,10.519,3.551,67,2.695,3.441,-0.015,-1.362,2.227,0.382
CHEMBL4085819,6.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.617,0.14,1.808,3.948,4.124,1.26,7.422,2.464,-2.356,1.625,78.01,2.198,3.673,-0.506,3.517,-4.228,1.084,-0.81,49.77,3.934,1.795,0.799,1.028,11,1.865,1.185,-81.003,1.881,0.449,2.968,1.182,79.141,29.986,0.127,1.378,11.174,0.098,-2.17,3.803,17.167,3.38,-0.45,11,5.755,-0.484,2.439,6.997,31,1.764,2,2.7,3.578,0.116,34.059,2.244,3.275,0.821,2.076,0.703,4.782,0.903,2.213,3.697,-1.383,-2.975,-3.22,59.951,1.269,3.15,1.518,-3.499,-1.397,0.135,2.87,4.146,38.127,19,19,4.052,27.862,10.986,26.189,26.857,0.092,2.007,3.721,3.41,2.808,0.9,1.933,0.114,0.78,31.765,1.945,28.694,-1.721,14,0.998,0.5,3.917,-1.589,0.62,0.045,-0.108,-0.109,8.771,1.315,3.294,1.457,-3.519,8.801,2.346,-1.42,0.119,4.493,0.97,2.375,0.934,0.849,18.546,1.031,2.679,2.023,0,0.027,4.56,1.241,23.412,5.265,112,2.987,3.633,-2.028,-1.149,1.769,0.695
